"","votes_for_A","votes_for_B","votes_for_C","gender","p_changes_vote"
"3028",1,0,0,1,0.503448650531253
"3029",1,0,0,1,0.155730688948016
"3030",1,0,0,1,0.51654813284209
"3031",1,0,0,1,0.398342554847144
"3032",0,0,1,1,0.259728336813436
"3033",1,0,0,0,0.261981517920136
"3034",0,1,0,1,0.0684943281949934
"3035",1,0,0,0,0.435877582476362
"3036",1,0,0,0,0.0028757989618553
"3037",0,0,1,1,0.12262744095364
"3038",1,0,0,0,0.560070307015926
"3039",0,0,1,1,0.135260507075467
"3040",0,0,1,1,0.0951895053499249
"3041",0,0,1,1,0
"3042",0,0,1,0,0.216062579665112
"3043",0,0,0,0,0
"3044",0,0,1,1,0.599242162188246
"3045",0,0,1,1,0.250097056546367
"3046",0,0,1,0,0.332444787541514
"3047",0,0,0,0,0
"3048",0,1,0,1,0.0249511038870088
"3049",1,0,0,1,0.834582932676399
"3050",0,0,1,1,0
"3051",1,0,0,0,0.222778239610776
"3052",0,0,1,1,0.350181484810304
"3053",0,0,1,1,0.0676555930507089
"3054",0,1,0,1,0.0594221497187269
"3055",0,0,1,1,0
"3056",1,0,0,0,0.35428990633345
"3057",1,0,0,1,0.481005517021165
"3058",1,0,0,0,0.443611307707025
"3059",1,0,0,0,0.224202359503346
"3060",0,0,0,0,0
"3061",1,0,0,0,0.396076941932556
"3062",1,0,0,1,0.446565168167196
"3063",1,0,0,0,0.0691943423018592
"3064",1,0,0,0,0.549428435012269
"3065",0,0,1,1,0
"3066",0,1,0,0,0.0484811904428585
"3067",0,0,0,0,0
"3068",1,0,0,0,0.240678814587161
"3069",0,1,0,1,0.0642036808951106
"3070",0,1,0,1,0.0536877349663032
"3071",1,0,0,0,0.525014554659048
"3072",0,1,0,1,0.0367361282938686
"3073",1,0,0,1,0.640723377048628
"3074",1,0,0,1,0.164090854443631
"3075",1,0,0,1,0.0824584553718157
"3076",0,0,0,0,0
"3077",0,0,1,1,0.208154287843556
"3078",1,0,0,1,0.552327394926052
"3079",0,0,1,1,0.178174097692837
"3080",1,0,0,0,0.0296872930780697
"3081",0,1,0,0,0.0575421706223473
"3082",1,0,0,1,0.513341036011755
"3083",1,0,0,1,0.612302968279653
"3084",1,0,0,1,0.531568268898162
"3085",0,0,0,0,0
"3086",0,0,0,0,0
"3087",0,1,0,0,0.0427982193908902
"3088",1,0,0,0,0.4757463161944
"3089",0,0,0,0,0
"3090",1,0,0,0,0.241664130637467
"3091",0,1,0,1,0.0497770483600401
"3092",1,0,0,1,0.461998553142745
"3093",0,0,1,1,0.163073200035671
"3094",0,0,1,1,0.0107776070062488
"3095",1,0,0,1,0.229431454824072
"3096",1,0,0,0,0.2278307835178
"3097",1,0,0,0,0.490392799316898
"3098",0,1,0,0,0.0462769157726739
"3099",0,1,0,0,0.0529811992235504
"3100",0,0,0,0,0
"3101",0,0,0,0,0
"3102",1,0,0,1,0.0417801599397512
"3103",0,0,1,1,0
"3104",1,0,0,0,0.0628369058849094
"3105",0,0,0,0,0
"3106",0,0,1,1,0.342469244020505
"3107",0,0,1,1,0.333054680554598
"3108",1,0,0,1,0.800682323475243
"3109",0,0,1,1,0.21143812044938
"3110",1,0,0,0,0.292170270626931
"3111",1,0,0,0,0.119303165856085
"3112",0,1,0,1,0.0446032324302515
"3113",0,0,0,0,0
"3114",0,0,1,0,0.237783643064779
"3115",0,0,0,0,0
"3116",0,0,0,0,0
"3117",1,0,0,0,0.357102525374064
"3118",1,0,0,0,0.45213151381264
"3119",0,0,0,0,0
"3120",0,0,1,0,0.375329295828528
"3121",0,0,1,1,0.199409391858547
"3122",0,0,1,1,0.371021201777773
"3123",1,0,0,1,0.278260444937035
"3124",1,0,0,0,0.333722741094981
"3125",1,0,0,0,0.0984765936611936
"3126",0,1,0,0,0.0545598251930591
"3127",0,1,0,1,0.0314727676832739
"3128",1,0,0,1,0.45844962299888
"3129",0,0,1,0,0.0546862617568964
"3130",0,0,1,1,0.539210238520859
"3131",0,0,1,1,0.309573387693098
"3132",1,0,0,0,0.827806801984551
"3133",0,1,0,1,0.0545315301452528
"3134",1,0,0,1,0.301401394726545
"3135",0,0,1,1,0.308152063289612
"3136",1,0,0,0,0.661102012111351
"3137",0,1,0,0,0.0469914955003024
"3138",0,0,1,1,0.0199558772690829
"3139",0,0,0,0,0
"3140",0,1,0,0,0.0482065488159243
"3141",0,0,1,1,0.189883151996129
"3142",0,1,0,1,0.0613950983961196
"3143",1,0,0,0,0
"3144",0,1,0,0,0.0412844548184121
"3145",0,0,0,0,0
"3146",1,0,0,1,0.497607533774292
"3147",1,0,0,1,0.767378785790659
"3148",1,0,0,0,0.271845484018215
"3149",0,0,0,0,0
"3150",0,0,0,0,0
"3151",0,0,1,0,0.361567808637083
"3152",0,0,1,1,0
"3153",1,0,0,0,0.331428685949778
"3154",0,0,0,0,0
"3155",0,0,1,0,0.118447029762405
"3156",0,0,0,0,0
"3157",1,0,0,0,0.420568564431373
"3158",0,1,0,1,0.0529465072678456
"3159",1,0,0,0,0.350727951346741
"3160",0,1,0,1,0.0596625608234555
"3161",0,0,0,0,0
"3162",0,0,0,0,0
"3163",0,1,0,1,0.0503359975990677
"3164",0,0,1,0,0.0150295111816237
"3165",0,0,0,0,0
"3166",0,0,1,1,0.158013408591607
"3167",1,0,0,0,0.598978067334154
"3168",1,0,0,1,0.14000315980628
"3169",1,0,0,1,0.0055101541613804
"3170",1,0,0,1,0.0758645080012421
"3171",1,0,0,1,0.345013593749453
"3172",0,0,1,1,0.187076858775744
"3173",0,1,0,0,0.0339011969648286
"3174",0,0,0,0,0
"3175",0,0,1,0,0.319826123550392
"3176",1,0,0,1,0.435485492922557
"3177",1,0,0,1,0
"3178",1,0,0,0,0.46248408387267
"3179",1,0,0,1,0.487089635113594
"3180",0,0,1,1,0
"3181",0,1,0,1,0.0547167780591745
"3182",1,0,0,1,0.432453497531027
"3183",0,0,1,1,0.404927945366564
"3184",1,0,0,1,0.543527125347723
"3185",0,0,1,0,0.211446304777894
"3186",1,0,0,0,0.055950190325924
"3187",1,0,0,0,0.564353116644966
"3188",0,1,0,1,0.0603147387304751
"3189",1,0,0,1,0.293760436751269
"3190",1,0,0,0,0.27895892089879
"3191",0,0,0,0,0
"3192",1,0,0,0,0.13472958155999
"3193",0,1,0,0,0.0491517280089279
"3194",0,0,1,1,0.171968769354835
"3195",0,0,1,0,0.310239070954394
"3196",0,0,0,0,0
"3197",1,0,0,0,0.500866066335867
"3198",0,1,0,0,0.0582866876250611
"3199",0,0,1,0,0.337056835112489
"3200",0,0,0,0,0
"3201",1,0,0,0,0.454226081230012
"3202",1,0,0,1,0.42345104498854
"3203",0,1,0,1,0.044644495264278
"3204",0,0,1,1,0.356494138661097
"3205",1,0,0,0,0.117168577733856
"3206",0,0,0,0,0
"3207",1,0,0,0,0.0459194557894739
"3208",0,0,0,0,0
"3209",0,0,1,0,0.0750846773095893
"3210",0,0,0,0,0
"3211",1,0,0,1,0.16026568376542
"3212",1,0,0,1,0.446160885273826
"3213",0,0,1,1,0.292363782989983
"3214",0,0,0,0,0
"3215",0,0,1,1,0
"3216",0,0,1,1,0.123481085459476
"3217",0,0,0,0,0
"3218",1,0,0,0,0.429482454915612
"3219",1,0,0,0,0.517355856871818
"3220",1,0,0,0,0.54432702308554
"3221",0,0,1,1,0.215052094659139
"3222",0,0,0,0,0
"3223",0,0,1,1,0.114993122369937
"3224",1,0,0,0,0.288352415320135
"3225",1,0,0,0,0.136938353352425
"3226",0,0,0,0,0
"3227",0,1,0,1,0.0605249130921709
"3228",0,0,1,0,0.270532594596538
"3229",0,0,0,0,0
"3230",0,0,0,0,0
"3231",1,0,0,1,0.34673332877776
"3232",0,0,1,0,0.17491701016304
"3233",0,0,1,0,0.0179779330383534
"3234",1,0,0,1,0.305813854739291
"3235",1,0,0,1,0.352726011185709
"3236",0,0,0,0,0
"3237",1,0,0,1,0.289454807923045
"3238",1,0,0,0,0.257327474845425
"3239",1,0,0,0,0.281018649998074
"3240",0,1,0,0,0.0473544532356024
"3241",0,1,0,0,0.0474829144799755
"3242",1,0,0,0,0.4974961163687
"3243",0,1,0,1,0.0535889342823493
"3244",0,1,0,1,0.0624950792735534
"3245",0,0,0,0,0
"3246",0,0,1,0,0.312626845966494
"3247",1,0,0,1,0.325513718269299
"3248",1,0,0,0,0.114273737342037
"3249",1,0,0,1,0.327529771637682
"3250",0,0,1,1,0.219440676605866
"3251",0,0,1,1,0.0142591963026217
"3252",0,1,0,1,0.0722991052028999
"3253",1,0,0,0,0.439481383490133
"3254",0,1,0,1,0.0677190156907827
"3255",0,0,1,1,0.25597221699132
"3256",0,1,0,0,0.0376752345999075
"3257",0,1,0,0,0.055735289707026
"3258",1,0,0,0,0.37328619259209
"3259",0,0,0,0,0
"3260",0,0,1,0,0.305578451362849
"3261",0,1,0,0,0.0544259707060596
"3262",0,0,0,0,0
"3263",0,0,0,0,0
"3264",0,0,1,1,0.309129051907528
"3265",0,0,1,1,0.308590507887998
"3266",0,0,0,0,0
"3267",0,0,1,1,0.391092606624695
"3268",0,0,1,1,0.429382139923101
"3269",1,0,0,0,0.578180866653529
"3270",1,0,0,0,0.210013524456435
"3271",1,0,0,0,0.338273342269711
"3272",1,0,0,0,0.102274062774415
"3273",1,0,0,0,0.367859460679684
"3274",0,0,1,1,0
"3275",0,0,1,1,0.232572231794087
"3276",1,0,0,0,0.278611701063223
"3277",1,0,0,0,0.792043398362429
"3278",0,1,0,0,0.0728570237763942
"3279",0,0,0,0,0
"3280",0,0,0,0,0
"3281",0,1,0,1,0.0398643452828857
"3282",0,1,0,1,0.0577285345838272
"3283",0,0,0,0,0
"3284",0,0,1,1,0.244850966897325
"3285",1,0,0,0,0.620447042766686
"3286",0,1,0,0,0.0514423836165095
"3287",0,0,0,0,0
"3288",1,0,0,1,0
"3289",1,0,0,0,0.507962635926435
"3290",0,0,1,0,0.131702076688276
"3291",0,0,0,0,0
"3292",0,0,0,0,0
"3293",0,0,0,0,0
"3294",1,0,0,1,0.181752062127977
"3295",1,0,0,1,0.675519685406261
"3296",0,1,0,0,0.0558508232701227
"3297",0,1,0,1,0.063795633908089
"3298",0,1,0,1,0.0590895432234492
"3299",0,0,1,0,0.101216448890697
"3300",1,0,0,0,0.245327575580177
"3301",1,0,0,0,0.417544874661748
"3302",0,0,1,1,0.350474151215558
"3303",1,0,0,1,0.499710162425555
"3304",1,0,0,1,0.255733481523604
"3305",0,0,0,0,0
"3306",1,0,0,1,0
"3307",0,1,0,0,0.0568665150850885
"3308",0,1,0,1,0.0490338652660767
"3309",0,0,1,0,0.278459536289413
"3310",0,0,1,1,0.267466467799923
"3311",0,1,0,0,0.0574428099143306
"3312",0,0,1,1,0.162344242040975
"3313",0,1,0,1,0.0531590244467557
"3314",0,0,0,0,0
"3315",1,0,0,1,0.293988793396
"3316",1,0,0,0,0.511427607394056
"3317",0,0,1,0,0.240403657602422
"3318",0,0,1,1,0.122581782754481
"3319",0,0,0,0,0
"3320",1,0,0,1,0.39319267726579
"3321",1,0,0,1,0.344048341014299
"3322",0,0,1,1,0.358704717517321
"3323",0,0,0,0,0
"3324",0,0,1,1,0.341387982142699
"3325",0,1,0,1,0.0498562863144932
"3326",1,0,0,0,0.510801933033973
"3327",0,0,1,1,0
"3328",1,0,0,0,0.123320788034851
"3329",1,0,0,0,0.328847873521701
"3330",0,1,0,0,0.0467675328216896
"3331",1,0,0,0,0.483799120959356
"3332",0,0,1,0,0.166793032527224
"3333",0,0,1,1,0.152466953000594
"3334",0,1,0,1,0.041032648316233
"3335",0,0,0,0,0
"3336",0,0,0,0,0
"3337",0,0,0,0,0
"3338",0,1,0,1,0.07375216578138
"3339",0,0,1,1,0.276725636466669
"3340",0,0,1,0,0.119112975623117
"3341",1,0,0,1,0.834850407931062
"3342",0,1,0,1,0.0565755742906828
"3343",0,0,1,1,0.27252187983306
"3344",0,1,0,0,0.0474773223449812
"3345",1,0,0,1,0.518669978914055
"3346",1,0,0,0,0.587607874925137
"3347",0,0,0,0,0
"3348",1,0,0,0,0.230736119879707
"3349",0,1,0,0,0.0479311576513466
"3350",0,0,1,0,0.301216981840672
"3351",0,1,0,1,0.0443272951449942
"3352",0,0,0,0,0
"3353",1,0,0,0,0.00910827740055342
"3354",0,0,1,0,0.063119885622909
"3355",0,0,1,1,0.18802867816002
"3356",0,0,1,0,0.107655055983089
"3357",1,0,0,0,0.355619597588185
"3358",0,1,0,0,0.0618179494338078
"3359",1,0,0,0,0.239638775200055
"3360",0,0,1,1,0.151134181512888
"3361",1,0,0,0,0.223877902675503
"3362",1,0,0,0,0.505923288726543
"3363",1,0,0,0,0.724821893124732
"3364",1,0,0,0,0.737278528828571
"3365",1,0,0,0,0.537475414594215
"3366",1,0,0,0,0.212815060551481
"3367",1,0,0,1,0.135526526613029
"3368",0,1,0,1,0.0566910166959086
"3369",0,0,0,0,0
"3370",0,1,0,0,0.0417796042595434
"3371",0,0,1,1,0.126411849934413
"3372",0,0,0,0,0
"3373",0,0,1,1,0.00139414356461462
"3374",1,0,0,0,0.231073511073501
"3375",0,0,0,0,0
"3376",1,0,0,0,0.346996524963984
"3377",0,0,0,0,0
"3378",0,1,0,1,0.0329728189051607
"3379",0,0,1,1,0
"3380",1,0,0,0,0.45288683018857
"3381",1,0,0,0,0.102098770888551
"3382",0,0,0,0,0
"3383",1,0,0,1,0.378313940162473
"3384",1,0,0,1,0.245782987330747
"3385",1,0,0,0,0.417672807234083
"3386",0,1,0,1,0.068846646493329
"3387",0,0,0,0,0
"3388",0,0,0,0,0
"3389",0,0,0,0,0
"3390",0,1,0,1,0.0485054155980868
"3391",0,0,0,0,0
"3392",0,0,1,1,0.284324640699293
"3393",1,0,0,1,0.34135507736981
"3394",0,0,1,0,0.278775063177056
"3395",0,0,0,0,0
"3396",1,0,0,0,0.387356786841054
"3397",0,1,0,1,0.0406399807005427
"3398",0,0,1,1,0.292170106438734
"3399",0,0,0,0,0
"3400",1,0,0,0,0.459247877810314
"3401",1,0,0,0,0.610971719784923
"3402",0,1,0,1,0.0567119996168634
"3403",0,0,0,0,0
"3404",1,0,0,1,0.59440054137721
"3405",0,1,0,1,0.0543047473029301
"3406",0,0,1,1,0.162765434520664
"3407",0,0,0,0,0
"3408",0,1,0,1,0.0513583836295394
"3409",0,0,1,0,0.208437763924305
"3410",1,0,0,0,0.00661624809208211
"3411",0,0,0,0,0
"3412",0,0,1,1,0.218251128323519
"3413",1,0,0,1,0.775016598543669
"3414",1,0,0,1,0.419094192664333
"3415",0,0,1,1,0.102958652747933
"3416",0,1,0,1,0.0387482698110629
"3417",0,1,0,1,0.0559510600003398
"3418",0,0,1,0,0.0381297493523486
"3419",0,1,0,1,0.0483394739753916
"3420",0,0,0,0,0
"3421",0,1,0,1,0.0534395692058458
"3422",0,1,0,0,0.0477590311366112
"3423",1,0,0,1,0.258803202660062
"3424",0,0,1,1,0
"3425",1,0,0,1,0.106398725017363
"3426",1,0,0,0,0.354271422042153
"3427",0,0,0,0,0
"3428",1,0,0,1,0.181394203734374
"3429",0,0,0,0,0
"3430",1,0,0,1,0.444449983018513
"3431",1,0,0,0,0.469998690175961
"3432",1,0,0,0,0.154314094852673
"3433",1,0,0,0,0.679948240237449
"3434",0,0,1,1,0
"3435",0,0,1,1,0.0426616897315807
"3436",0,0,1,1,0.317487614714397
"3437",1,0,0,1,0.195386640044793
"3438",1,0,0,0,0.643284247528342
"3439",0,0,0,0,0
"3440",1,0,0,0,0.734243959898512
"3441",1,0,0,0,0.493431358172991
"3442",0,0,0,0,0
"3443",0,1,0,0,0.0514770065193517
"3444",1,0,0,1,0.430764459579259
"3445",1,0,0,1,0.60295951141745
"3446",1,0,0,0,0.0490828143254676
"3447",0,0,1,0,0.307283543523357
"3448",1,0,0,1,0.38983193920989
"3449",1,0,0,1,0.491982435950088
"3450",1,0,0,1,0.239160732734282
"3451",1,0,0,1,0.0612909102280959
"3452",0,0,1,1,0.385487907515947
"3453",0,0,1,0,0.279261448765294
"3454",0,0,0,0,0
"3455",1,0,0,1,0.486468151841271
"3456",1,0,0,1,0.258269251993481
"3457",1,0,0,0,0.511489885526787
"3458",1,0,0,1,0.26236339121538
"3459",1,0,0,1,0.120510652203125
"3460",0,0,0,0,0
"3461",0,1,0,1,0.0460210905958993
"3462",1,0,0,1,0.292204947256788
"3463",0,0,1,1,0.315877576162402
"3464",0,0,0,0,0
"3465",0,1,0,1,0.0605660899537621
"3466",0,1,0,0,0.0483428345114216
"3467",1,0,0,1,0.466033588024473
"3468",0,0,1,0,0.215263679404856
"3469",0,1,0,1,0.0385197891464278
"3470",0,0,0,0,0
"3471",1,0,0,0,0
"3472",1,0,0,0,0.526266518244809
"3473",1,0,0,0,0.129199152660475
"3474",0,0,1,1,0.379567768391967
"3475",0,0,1,1,0.0112306375764835
"3476",1,0,0,1,0.316606154377591
"3477",0,0,0,0,0
"3478",0,0,1,1,0.233801862628116
"3479",0,1,0,1,0.0378592842038133
"3480",1,0,0,0,0.358979486338271
"3481",0,0,1,0,0.392957170313734
"3482",0,1,0,0,0.0446855693892287
"3483",0,0,1,1,0
"3484",0,0,1,0,0.15773152483728
"3485",0,1,0,1,0.0661827168699091
"3486",1,0,0,0,0.263568686962092
"3487",1,0,0,1,0.639035120966732
"3488",0,0,1,1,0.321951910155228
"3489",0,1,0,1,0.0677912930290189
"3490",1,0,0,0,0.467875544869227
"3491",1,0,0,1,0.4510982365014
"3492",1,0,0,1,0.516608233627421
"3493",1,0,0,0,0.29948835837027
"3494",0,0,1,1,0.40310586500981
"3495",1,0,0,0,0.0915223480564148
"3496",1,0,0,0,0.307702030557945
"3497",0,0,1,1,0.438484004594625
"3498",0,0,1,1,0.0346938774073311
"3499",0,0,0,0,0
"3500",1,0,0,0,0.0320015173579576
